Unnamed: 0,stimulus_left,stimulus_right,reward_left,reward_right,ppt,trial,responses
6362,2,3,0.0,1.0,54,3,0
6363,2,3,0.0,0.0,54,4,0
6364,1,4,1.0,0.0,54,5,0
6365,3,4,1.0,0.0,54,6,1
6366,1,3,1.0,1.0,54,7,0
6367,2,3,0.0,0.0,54,8,1
6368,1,4,1.0,0.0,54,9,0
6369,4,3,0.0,1.0,54,10,0
6370,4,2,0.0,0.0,54,11,0
6371,1,2,1.0,0.0,54,12,0
6372,4,3,0.0,0.0,54,13,0
6373,3,2,0.0,0.0,54,14,0
6374,4,1,0.0,1.0,54,15,1
6375,2,1,0.0,1.0,54,16,1
6376,3,1,1.0,1.0,54,17,1
6377,1,2,1.0,0.0,54,18,0
6378,2,4,0.0,0.0,54,19,1
6379,1,3,1.0,0.0,54,20,0
6380,1,4,0.0,1.0,54,21,0
6381,1,2,1.0,1.0,54,22,0
6382,4,1,0.0,1.0,54,23,0
6383,2,4,0.0,0.0,54,24,0
6384,4,1,0.0,0.0,54,25,1
6385,3,1,0.0,1.0,54,26,1
6386,4,1,1.0,1.0,54,27,1
6387,1,3,1.0,0.0,54,28,0
6388,2,1,0.0,1.0,54,29,1
6389,1,2,1.0,0.0,54,30,0
6390,2,3,0.0,1.0,54,31,0
6391,4,3,0.0,1.0,54,32,1
6392,2,3,0.0,1.0,54,33,1
6393,2,4,0.0,0.0,54,34,1
6394,2,1,0.0,1.0,54,35,1
6395,4,1,0.0,1.0,54,36,1
6396,1,2,1.0,1.0,54,37,0
6397,1,3,1.0,0.0,54,38,1
6398,1,3,1.0,0.0,54,39,0
6399,3,2,1.0,1.0,54,40,0
6400,4,2,0.0,1.0,54,41,1
6401,3,1,0.0,0.0,54,42,1
6402,2,1,0.0,1.0,54,43,0
6403,3,1,0.0,1.0,54,44,0
6404,3,1,0.0,1.0,54,45,0
6405,1,3,1.0,1.0,54,46,0
6406,1,3,1.0,0.0,54,47,1
6407,3,1,1.0,1.0,54,48,1
6408,3,1,0.0,0.0,54,49,1
6409,3,1,1.0,1.0,54,50,0
6410,1,3,0.0,1.0,54,51,1
6411,2,1,0.0,1.0,54,52,1
6412,2,4,0.0,0.0,54,53,0
6413,4,2,0.0,1.0,54,54,1
6414,4,3,0.0,0.0,54,55,0
6415,3,2,1.0,0.0,54,56,1
6416,3,2,0.0,0.0,54,57,0
6417,4,1,0.0,1.0,54,58,1
6418,2,3,0.0,1.0,54,59,1
6419,4,2,0.0,1.0,54,60,0
6420,2,4,0.0,0.0,54,61,0
6421,4,3,0.0,1.0,54,62,1
6422,2,3,0.0,0.0,54,63,1
6423,1,2,1.0,0.0,54,64,0
6424,3,1,1.0,1.0,54,65,1
6425,2,4,0.0,0.0,54,66,1
6426,1,2,1.0,0.0,54,67,1
6427,4,2,0.0,0.0,54,68,1
6428,3,4,1.0,0.0,54,69,0
6429,1,4,1.0,0.0,54,70,0
6430,1,2,1.0,1.0,54,71,0
6431,2,3,0.0,1.0,54,72,1
6432,1,3,1.0,0.0,54,73,0
6433,3,2,1.0,1.0,54,74,0
6434,1,2,1.0,0.0,54,75,0
6435,2,1,0.0,1.0,54,76,1
6436,2,4,0.0,0.0,54,77,0
6437,1,2,1.0,1.0,54,78,0
6438,4,2,0.0,0.0,54,79,1
6439,3,2,1.0,1.0,54,80,0
6440,1,4,0.0,0.0,54,81,0
6441,3,4,0.0,0.0,54,82,0
6442,3,4,1.0,0.0,54,83,1
6443,3,2,0.0,0.0,54,84,1
6444,1,4,0.0,0.0,54,85,0
6445,2,1,0.0,1.0,54,86,0
6446,4,1,0.0,1.0,54,87,1
6447,4,3,0.0,0.0,54,88,0
6448,2,4,0.0,0.0,54,89,0
6449,3,4,0.0,0.0,54,90,0
6450,4,2,0.0,0.0,54,91,1
6451,2,1,0.0,0.0,54,92,1
6452,2,3,0.0,1.0,54,93,0
6453,3,4,0.0,0.0,54,94,1
6454,3,4,1.0,0.0,54,95,0
6455,2,1,0.0,1.0,54,96,1
6456,4,2,0.0,0.0,54,97,0
6457,4,3,0.0,0.0,54,98,0
6458,4,3,0.0,1.0,54,99,1
6459,3,2,1.0,0.0,54,100,0
6460,1,4,0.0,1.0,54,101,1
6461,2,3,0.0,0.0,54,102,1
6462,4,1,0.0,1.0,54,103,0
6463,2,4,0.0,0.0,54,104,1
6464,3,2,0.0,0.0,54,105,0
6465,2,4,0.0,0.0,54,106,0
6466,1,4,1.0,0.0,54,107,0
6467,4,1,1.0,1.0,54,108,1
6468,4,3,0.0,1.0,54,109,1
6469,1,4,1.0,1.0,54,110,0
6470,4,2,0.0,0.0,54,111,1
6471,1,4,1.0,1.0,54,112,0
6472,1,3,0.0,1.0,54,113,0
6473,4,1,0.0,0.0,54,114,1
6474,3,4,0.0,0.0,54,115,0
6475,4,3,0.0,1.0,54,116,0
6476,3,4,0.0,0.0,54,117,0
6477,3,2,1.0,1.0,54,118,1
6478,3,1,0.0,1.0,54,119,0
6479,2,1,0.0,0.0,54,120,0
6480,3,2,1.0,0.0,55,1,1
6481,4,2,0.0,1.0,55,2,1
6482,1,2,1.0,1.0,55,3,1
6483,4,2,0.0,1.0,55,4,0
6484,3,4,1.0,0.0,55,5,1
6485,1,3,1.0,0.0,55,6,1
6486,2,4,0.0,0.0,55,7,1
6487,4,1,1.0,1.0,55,8,1
6488,1,4,0.0,0.0,55,9,0
6489,2,4,0.0,0.0,55,10,0
6490,4,1,0.0,1.0,55,11,1
6491,2,1,0.0,0.0,55,12,0
6492,1,2,1.0,0.0,55,13,1
6493,2,1,0.0,0.0,55,14,0
6494,4,1,0.0,1.0,55,15,1
6495,2,1,0.0,1.0,55,16,1
6496,2,4,0.0,0.0,55,17,1
6497,3,1,1.0,1.0,55,18,1
6498,4,2,0.0,0.0,55,19,1
6499,3,4,1.0,0.0,55,20,0
6500,1,2,1.0,0.0,55,21,1
6501,1,2,1.0,0.0,55,22,0
6502,1,4,0.0,1.0,55,23,1
6503,4,1,0.0,1.0,55,24,0
6504,3,4,0.0,0.0,55,25,0
6505,3,2,1.0,1.0,55,26,1
6506,3,4,0.0,0.0,55,27,0
6507,4,2,0.0,1.0,55,28,0
6508,2,4,0.0,0.0,55,29,0
6509,4,2,0.0,0.0,55,30,0
6510,1,2,1.0,0.0,55,31,1
6511,4,3,0.0,0.0,55,32,1
6512,1,4,1.0,1.0,55,33,0
6513,1,3,0.0,1.0,55,34,0
6514,4,3,0.0,1.0,55,35,1
6515,1,3,1.0,0.0,55,36,0
6516,1,4,1.0,0.0,55,37,1
6517,4,1,0.0,0.0,55,38,1
6518,3,1,0.0,1.0,55,39,0
6519,2,3,0.0,1.0,55,40,0
6520,3,4,0.0,0.0,55,41,0
6521,3,4,0.0,0.0,55,42,1
6522,4,3,0.0,1.0,55,43,1
6523,1,4,1.0,1.0,55,44,1
6524,2,1,0.0,1.0,55,45,1
6525,2,3,0.0,0.0,55,46,1
6526,2,3,0.0,0.0,55,47,1
6527,3,4,0.0,0.0,55,48,1
6528,1,3,1.0,0.0,55,49,0
6529,1,3,1.0,1.0,55,50,0
6530,3,2,1.0,1.0,55,51,1
6531,2,3,0.0,1.0,55,52,0
6532,2,1,0.0,1.0,55,53,0
6533,4,1,0.0,1.0,55,54,0
6534,3,1,0.0,1.0,55,55,1
6535,4,3,0.0,0.0,55,56,1
6536,3,1,1.0,1.0,55,57,1
6537,4,2,0.0,0.0,55,58,0
6538,2,4,0.0,0.0,55,59,0
6539,3,4,1.0,0.0,55,60,1
6540,2,3,0.0,0.0,55,61,0
6541,3,1,1.0,1.0,55,62,1
6542,1,3,1.0,1.0,55,63,1
6543,4,1,0.0,1.0,55,64,0
6544,3,1,0.0,1.0,55,65,1
6545,3,2,1.0,1.0,55,66,1
6546,3,2,0.0,0.0,55,67,1
6547,2,4,0.0,0.0,55,68,1
6548,1,4,1.0,0.0,55,69,1
6549,2,1,0.0,1.0,55,70,0
6550,1,2,1.0,1.0,55,71,0
6551,1,4,1.0,0.0,55,72,1
6552,1,4,0.0,1.0,55,73,0
6553,3,2,0.0,0.0,55,74,1
6554,2,3,0.0,0.0,55,75,0
6555,2,3,0.0,1.0,55,76,1
6556,2,3,0.0,1.0,55,77,1
6557,4,3,0.0,1.0,55,78,0
6558,2,3,0.0,1.0,55,79,0
6559,4,3,0.0,1.0,55,80,1
6560,1,2,1.0,0.0,55,81,0
6561,1,2,1.0,0.0,55,82,0
6562,1,4,1.0,0.0,55,83,0
6563,4,3,0.0,1.0,55,84,0
6564,4,1,0.0,1.0,55,85,1
6565,1,3,1.0,0.0,55,86,1
6566,3,2,0.0,0.0,55,87,0
6567,2,4,0.0,0.0,55,88,1
6568,2,1,0.0,1.0,55,89,1
6569,3,4,0.0,0.0,55,90,0
6570,4,1,0.0,0.0,55,91,0
6571,3,2,1.0,1.0,55,92,0
6572,2,3,0.0,1.0,55,93,1
6573,2,4,0.0,0.0,55,94,0
6574,3,1,0.0,0.0,55,95,0
6575,1,4,0.0,0.0,55,96,0
6576,2,1,0.0,1.0,55,97,0
6577,4,3,0.0,0.0,55,98,1
6578,4,3,0.0,1.0,55,99,0
6579,3,1,1.0,1.0,55,100,1
6580,4,1,1.0,1.0,55,101,0
6581,1,3,0.0,1.0,55,102,0
6582,4,3,0.0,0.0,55,103,1
6583,3,4,1.0,0.0,55,104,0
6584,2,4,0.0,0.0,55,105,0
6585,4,2,0.0,1.0,55,106,1
6586,3,1,0.0,1.0,55,107,0
6587,3,2,0.0,0.0,55,108,1
6588,2,4,0.0,0.0,55,109,0
6589,3,1,0.0,0.0,55,110,0
6590,1,2,1.0,1.0,55,111,0
6591,2,1,0.0,1.0,55,112,1
6592,4,2,0.0,0.0,55,113,0
6593,1,2,1.0,1.0,55,114,0
6594,1,3,1.0,0.0,55,115,1
6595,4,2,0.0,0.0,55,116,0
6596,3,2,1.0,0.0,55,117,0
6597,4,2,0.0,0.0,55,118,1
6598,1,3,1.0,0.0,55,119,0
6599,2,1,0.0,1.0,55,120,0
6600,4,3,0.0,1.0,56,1,0
6601,1,4,1.0,0.0,56,2,0
6602,2,4,0.0,0.0,56,3,0
6603,2,1,0.0,1.0,56,4,1
6604,3,2,1.0,1.0,56,5,0
6605,2,1,0.0,1.0,56,6,1
6606,3,4,1.0,0.0,56,7,0
6607,2,3,0.0,0.0,56,8,1
6608,3,1,0.0,1.0,56,9,1
6609,2,3,0.0,1.0,56,10,0
6610,4,2,0.0,1.0,56,11,1
6611,2,4,0.0,0.0,56,12,0
6612,1,2,1.0,1.0,56,13,0
6613,4,2,0.0,0.0,56,14,0
6614,1,4,0.0,1.0,56,15,0
6615,3,4,0.0,0.0,56,16,0
6616,3,4,0.0,0.0,56,17,1
6617,4,1,0.0,0.0,56,18,1
6618,3,4,0.0,0.0,56,19,1
6619,3,4,0.0,0.0,56,20,1
6620,4,3,0.0,0.0,56,21,1
6621,1,4,1.0,0.0,56,22,0
6622,1,3,1.0,1.0,56,23,0
6623,2,1,0.0,1.0,56,24,1
6624,3,1,1.0,1.0,56,25,1
6625,1,3,1.0,0.0,56,26,0
6626,2,1,0.0,1.0,56,27,1
6627,2,1,0.0,1.0,56,28,1
6628,1,3,1.0,0.0,56,29,0
6629,2,4,0.0,0.0,56,30,0
6630,1,2,1.0,1.0,56,31,0
6631,2,4,0.0,0.0,56,32,0
6632,1,2,1.0,0.0,56,33,0
6633,2,3,0.0,0.0,56,34,1
6634,3,4,1.0,0.0,56,35,0
6635,1,2,1.0,0.0,56,36,0
6636,4,3,0.0,1.0,56,37,1
6637,3,1,1.0,1.0,56,38,0
6638,4,1,0.0,1.0,56,39,1
6639,4,2,0.0,0.0,56,40,1
6640,4,3,0.0,1.0,56,41,1
6641,4,1,1.0,1.0,56,42,1
6642,2,4,0.0,0.0,56,43,1
6643,1,2,1.0,1.0,56,44,0
6644,4,3,0.0,0.0,56,45,1
6645,4,3,0.0,1.0,56,46,1
6646,3,1,0.0,0.0,56,47,1
6647,1,4,1.0,0.0,56,48,0
6648,1,4,1.0,0.0,56,49,0
6649,4,1,0.0,1.0,56,50,1
6650,2,3,0.0,0.0,56,51,1
6651,4,2,0.0,0.0,56,52,0
6652,4,3,0.0,1.0,56,53,1
6653,3,1,0.0,1.0,56,54,1
6654,1,4,0.0,1.0,56,55,0
6655,3,4,0.0,0.0,56,56,0
6656,2,4,0.0,0.0,56,57,0
6657,4,1,0.0,1.0,56,58,1
6658,2,1,0.0,0.0,56,59,1
6659,4,2,0.0,1.0,56,60,1
6660,2,1,0.0,1.0,56,61,0
6661,4,3,0.0,0.0,56,62,1
6662,2,1,0.0,0.0,56,63,0
6663,1,3,0.0,1.0,56,64,1
6664,2,3,0.0,0.0,56,65,1
6665,3,4,0.0,0.0,56,66,1
6666,3,1,1.0,1.0,56,67,1
6667,3,1,0.0,1.0,56,68,1
6668,4,1,0.0,0.0,56,69,1
6669,3,2,1.0,1.0,56,70,1
6670,3,4,1.0,0.0,56,71,0
6671,1,3,0.0,1.0,56,72,1
6672,3,1,1.0,1.0,56,73,0
6673,4,1,0.0,1.0,56,74,1
6674,4,3,0.0,0.0,56,75,1
6675,3,2,0.0,0.0,56,76,1
6676,2,3,0.0,1.0,56,77,0
6677,1,2,1.0,1.0,56,78,0
6678,3,2,0.0,0.0,56,79,0
6679,2,3,0.0,1.0,56,80,0
6680,1,3,1.0,0.0,56,81,0
6681,3,1,0.0,0.0,56,82,1
6682,2,1,0.0,1.0,56,83,1
6683,4,1,0.0,1.0,56,84,1
6684,1,4,0.0,0.0,56,85,0
6685,2,3,0.0,1.0,56,86,0
6686,1,3,1.0,0.0,56,87,0
6687,4,1,0.0,1.0,56,88,1
6688,3,2,0.0,0.0,56,89,0
6689,4,2,0.0,0.0,56,90,0
6690,1,3,1.0,0.0,56,91,0
6691,3,1,0.0,1.0,56,92,1
6692,4,2,0.0,0.0,56,93,0
6693,3,2,1.0,0.0,56,94,1
6694,2,4,0.0,0.0,56,95,1
6695,3,2,0.0,0.0,56,96,0
6696,1,3,1.0,0.0,56,97,0
6697,3,2,1.0,1.0,56,98,1
6698,2,4,0.0,0.0,56,99,0
6699,1,2,1.0,0.0,56,100,0
6700,4,1,1.0,1.0,56,101,1
6701,3,2,1.0,0.0,56,102,1
6702,4,2,0.0,1.0,56,103,0
6703,2,3,0.0,1.0,56,104,1
6704,1,2,1.0,0.0,56,105,0
6705,2,4,0.0,0.0,56,106,0
6706,1,4,0.0,0.0,56,107,0
6707,1,4,1.0,1.0,56,108,0
6708,1,2,1.0,0.0,56,109,0
6709,4,3,0.0,1.0,56,110,1
6710,2,4,0.0,0.0,56,111,1
6711,4,2,0.0,1.0,56,112,1
6712,2,3,0.0,1.0,56,113,1
6713,3,2,1.0,1.0,56,114,0
6714,1,3,1.0,1.0,56,115,0
6715,3,4,1.0,0.0,56,116,0
6716,1,2,1.0,0.0,56,117,0
6717,2,1,0.0,1.0,56,118,1
6718,1,4,1.0,1.0,56,119,0
6719,4,2,0.0,0.0,56,120,1
6720,2,3,0.0,1.0,57,1,0
6721,2,3,0.0,1.0,57,2,0
6722,4,1,0.0,1.0,57,3,1
6723,2,3,0.0,0.0,57,4,1
6724,1,3,0.0,1.0,57,5,0
6725,4,3,0.0,1.0,57,6,0
6726,3,2,1.0,1.0,57,7,1
6727,4,1,0.0,0.0,57,8,0
6728,1,3,1.0,1.0,57,9,1
6729,4,1,0.0,1.0,57,10,0
6730,1,2,1.0,1.0,57,11,1
6731,3,2,1.0,1.0,57,12,1
6732,4,1,0.0,1.0,57,13,1
6733,3,2,0.0,0.0,57,14,1
6734,2,4,0.0,0.0,57,15,0
6735,3,2,1.0,0.0,57,16,0
6736,1,2,1.0,1.0,57,17,0
6737,3,1,1.0,1.0,57,18,1
6738,2,4,0.0,0.0,57,19,1
6739,3,2,0.0,0.0,57,20,0
6740,4,3,0.0,1.0,57,21,0
6741,4,3,0.0,1.0,57,22,1
6742,4,3,0.0,0.0,57,23,1
6743,2,1,0.0,1.0,57,24,1
6744,4,1,0.0,0.0,57,25,1
6745,2,1,0.0,1.0,57,26,0
6746,4,2,0.0,0.0,57,27,1
6747,3,1,1.0,1.0,57,28,0
6748,3,1,0.0,1.0,57,29,0
6749,2,3,0.0,0.0,57,30,1
6750,2,3,0.0,0.0,57,31,0
6751,1,2,1.0,0.0,57,32,1
6752,1,2,1.0,0.0,57,33,0
6753,3,4,1.0,0.0,57,34,1
6754,2,3,0.0,1.0,57,35,0
6755,4,2,0.0,0.0,57,36,0
6756,4,2,0.0,1.0,57,37,1
6757,2,4,0.0,0.0,57,38,0
6758,4,3,0.0,1.0,57,39,1
6759,1,3,1.0,0.0,57,40,0
6760,4,3,0.0,1.0,57,41,1
6761,3,1,0.0,0.0,57,42,0
6762,2,3,0.0,1.0,57,43,0
6763,2,1,0.0,1.0,57,44,1
6764,1,2,1.0,0.0,57,45,0
6765,4,2,0.0,0.0,57,46,0
6766,3,4,1.0,0.0,57,47,1
6767,1,3,0.0,1.0,57,48,0
6768,2,4,0.0,0.0,57,49,1
6769,1,2,1.0,1.0,57,50,1
6770,1,2,1.0,1.0,57,51,1
6771,3,1,0.0,0.0,57,52,0
6772,3,2,1.0,0.0,57,53,1
6773,1,4,1.0,1.0,57,54,0
6774,1,4,0.0,1.0,57,55,0
6775,1,4,1.0,0.0,57,56,0
6776,4,2,0.0,1.0,57,57,1
6777,3,1,0.0,1.0,57,58,1
6778,1,4,0.0,0.0,57,59,0
6779,2,4,0.0,0.0,57,60,0
6780,2,3,0.0,0.0,57,61,0
6781,2,4,0.0,0.0,57,62,0
6782,3,4,0.0,0.0,57,63,1
6783,3,2,1.0,1.0,57,64,0
6784,3,4,0.0,0.0,57,65,0
6785,1,4,1.0,0.0,57,66,0
6786,2,1,0.0,1.0,57,67,1
6787,3,2,0.0,0.0,57,68,0
6788,1,2,1.0,0.0,57,69,0
6789,3,4,1.0,0.0,57,70,0
6790,4,2,0.0,0.0,57,71,1
6791,3,1,1.0,1.0,57,72,1
6792,1,2,1.0,0.0,57,73,0
6793,1,2,1.0,0.0,57,74,0
6794,3,2,1.0,1.0,57,75,0
6795,4,1,0.0,1.0,57,76,1
6796,2,4,0.0,0.0,57,77,0
6797,3,1,0.0,1.0,57,78,1
6798,4,2,0.0,0.0,57,79,1
6799,2,1,0.0,1.0,57,80,1
6800,4,3,0.0,1.0,57,81,1
6801,1,4,0.0,0.0,57,82,0
6802,1,4,1.0,0.0,57,83,0
6803,4,1,1.0,1.0,57,84,1
6804,1,3,1.0,0.0,57,85,0
6805,4,3,0.0,0.0,57,86,1
6806,3,4,0.0,0.0,57,87,0
6807,3,4,0.0,0.0,57,88,0
6808,4,2,0.0,1.0,57,89,0
6809,1,3,1.0,1.0,57,90,0
6810,4,3,0.0,0.0,57,91,1
6811,2,1,0.0,1.0,57,92,1
6812,4,1,0.0,1.0,57,93,1
6813,4,2,0.0,1.0,57,94,1
6814,4,2,0.0,0.0,57,95,1
6815,2,4,0.0,0.0,57,96,1
6816,3,4,1.0,0.0,57,97,1
6817,3,1,1.0,1.0,57,98,1
6818,2,3,0.0,1.0,57,99,1
6819,2,1,0.0,1.0,57,100,0
6820,1,4,1.0,1.0,57,101,0
6821,1,4,1.0,0.0,57,102,0
6822,1,3,1.0,0.0,57,103,0
6823,2,1,0.0,0.0,57,104,1
6824,1,4,0.0,1.0,57,105,1
6825,2,1,0.0,1.0,57,106,1
6826,3,4,0.0,0.0,57,107,0
6827,1,3,1.0,0.0,57,108,0
6828,4,1,1.0,1.0,57,109,1
6829,3,2,0.0,0.0,57,110,1
6830,2,4,0.0,0.0,57,111,1
6831,1,3,1.0,0.0,57,112,0
6832,2,4,0.0,0.0,57,113,1
6833,1,3,1.0,0.0,57,114,0
6834,3,4,0.0,0.0,57,115,0
6835,2,3,0.0,1.0,57,116,0
6836,3,1,0.0,1.0,57,117,0
6837,4,1,0.0,1.0,57,118,1
6838,4,3,0.0,0.0,57,119,1
6839,2,1,0.0,0.0,57,120,1
6840,1,3,0.0,1.0,58,1,0
6841,1,4,1.0,0.0,58,2,1
6842,3,2,0.0,0.0,58,3,0
6843,4,2,0.0,0.0,58,4,1
6844,2,4,0.0,0.0,58,5,1
6845,1,2,1.0,0.0,58,6,0
6846,2,1,0.0,1.0,58,7,1
6847,1,4,1.0,0.0,58,8,0
6848,3,2,1.0,0.0,58,9,0
6849,2,3,0.0,0.0,58,10,1
6850,3,4,0.0,0.0,58,11,0
6851,3,2,1.0,1.0,58,12,1
6852,4,3,0.0,1.0,58,13,1
6853,3,4,0.0,0.0,58,14,0
6854,1,4,0.0,0.0,58,15,0
6855,4,1,1.0,1.0,58,16,1
6856,2,1,0.0,1.0,58,17,1
6857,3,4,1.0,0.0,58,18,1
6858,4,2,0.0,0.0,58,19,1
6859,4,2,0.0,1.0,58,20,1
6860,4,3,0.0,1.0,58,21,1
6861,2,3,0.0,1.0,58,22,1
6862,4,1,0.0,1.0,58,23,1
6863,2,4,0.0,0.0,58,24,0
6864,3,2,1.0,0.0,58,25,0
6865,4,1,0.0,0.0,58,26,1
6866,4,1,0.0,1.0,58,27,1
6867,1,3,1.0,1.0,58,28,0
6868,3,4,0.0,0.0,58,29,0
6869,2,1,0.0,1.0,58,30,1
6870,2,4,0.0,0.0,58,31,0
6871,1,3,1.0,1.0,58,32,0
6872,3,1,1.0,1.0,58,33,1
6873,2,3,0.0,1.0,58,34,1
6874,1,4,0.0,0.0,58,35,0
6875,2,4,0.0,0.0,58,36,0
6876,1,2,1.0,0.0,58,37,0
6877,1,2,1.0,0.0,58,38,0
6878,3,1,1.0,1.0,58,39,1
6879,2,1,0.0,0.0,58,40,1
6880,4,1,0.0,1.0,58,41,1
6881,2,4,0.0,0.0,58,42,0
6882,1,2,1.0,1.0,58,43,0
6883,2,4,0.0,0.0,58,44,1
6884,1,4,1.0,1.0,58,45,0
6885,3,4,1.0,0.0,58,46,0
6886,3,4,0.0,0.0,58,47,0
6887,3,2,1.0,1.0,58,48,0
6888,3,1,0.0,1.0,58,49,1
6889,2,1,0.0,1.0,58,50,1
6890,2,3,0.0,0.0,58,51,1
6891,1,3,1.0,0.0,58,52,0
6892,1,3,1.0,0.0,58,53,0
6893,3,1,0.0,0.0,58,54,1
6894,4,2,0.0,1.0,58,55,1
6895,4,3,0.0,1.0,58,56,1
6896,1,3,1.0,0.0,58,57,1
6897,2,3,0.0,1.0,58,58,0
6898,2,4,0.0,0.0,58,59,0
6899,1,3,1.0,0.0,58,60,0
6900,4,1,0.0,1.0,58,61,1
6901,4,2,0.0,0.0,58,62,1
6902,4,2,0.0,0.0,58,63,1
6903,3,4,1.0,0.0,58,64,0
6904,1,4,0.0,1.0,58,65,0
6905,1,2,1.0,1.0,58,66,0
6906,3,1,0.0,1.0,58,67,0
6907,3,1,0.0,1.0,58,68,1
6908,4,2,0.0,1.0,58,69,0
6909,2,4,0.0,0.0,58,70,1
6910,4,3,0.0,1.0,58,71,0
6911,4,2,0.0,0.0,58,72,1
6912,3,2,0.0,0.0,58,73,0
6913,1,2,1.0,0.0,58,74,0
6914,2,3,0.0,1.0,58,75,1
6915,1,3,1.0,0.0,58,76,0
6916,3,2,0.0,0.0,58,77,0
6917,3,1,0.0,1.0,58,78,1
6918,1,2,1.0,0.0,58,79,0
6919,3,2,1.0,1.0,58,80,0
6920,4,3,0.0,0.0,58,81,1
6921,3,2,0.0,0.0,58,82,0
6922,2,3,0.0,0.0,58,83,0
6923,2,3,0.0,0.0,58,84,1
6924,2,1,0.0,1.0,58,85,1
6925,1,2,1.0,0.0,58,86,0
6926,2,1,0.0,0.0,58,87,1
6927,4,3,0.0,0.0,58,88,1
6928,4,3,0.0,0.0,58,89,1
6929,1,2,1.0,1.0,58,90,1
6930,1,3,1.0,0.0,58,91,0
6931,3,1,1.0,1.0,58,92,1
6932,3,4,1.0,0.0,58,93,1
6933,2,1,0.0,1.0,58,94,1
6934,2,3,0.0,1.0,58,95,0
6935,2,3,0.0,1.0,58,96,0
6936,2,1,0.0,1.0,58,97,1
6937,3,2,1.0,1.0,58,98,1
6938,3,4,0.0,0.0,58,99,0
6939,1,4,0.0,1.0,58,100,0
6940,4,2,0.0,0.0,58,101,1
6941,4,1,1.0,1.0,58,102,1
6942,1,4,1.0,1.0,58,103,0
6943,4,1,0.0,1.0,58,104,1
6944,4,1,0.0,1.0,58,105,1
6945,4,1,0.0,0.0,58,106,1
6946,2,4,0.0,0.0,58,107,0
6947,1,2,1.0,1.0,58,108,1
6948,4,3,0.0,1.0,58,109,1
6949,1,4,1.0,0.0,58,110,0
6950,1,3,0.0,1.0,58,111,0
6951,3,1,0.0,0.0,58,112,1
6952,4,2,0.0,1.0,58,113,1
6953,3,4,0.0,0.0,58,114,0
6954,2,4,0.0,0.0,58,115,0
6955,1,4,1.0,0.0,58,116,0
6956,3,1,1.0,1.0,58,117,1
6957,4,3,0.0,1.0,58,118,1
6958,2,1,0.0,1.0,58,119,1
6959,4,3,0.0,0.0,58,120,1
6960,2,3,0.0,1.0,59,1,1
6961,1,2,1.0,0.0,59,2,0
6962,4,3,0.0,0.0,59,3,1
6963,2,4,0.0,0.0,59,4,0
6964,2,1,0.0,1.0,59,5,1
6965,1,3,0.0,1.0,59,6,0
6966,3,4,1.0,0.0,59,7,0
6967,2,1,0.0,1.0,59,8,1
6968,3,2,1.0,1.0,59,9,0
6969,4,3,0.0,0.0,59,10,1
6970,4,1,0.0,1.0,59,11,1
6971,3,1,0.0,0.0,59,12,1
6972,4,2,0.0,1.0,59,13,0
6973,4,2,0.0,1.0,59,14,0
6974,4,3,0.0,1.0,59,15,1
6975,2,4,0.0,0.0,59,16,0
6976,3,1,1.0,1.0,59,17,0
6977,4,2,0.0,0.0,59,18,0
6978,2,1,0.0,1.0,59,19,1
6979,1,3,1.0,1.0,59,20,1
6980,1,3,1.0,0.0,59,21,1
6981,2,3,0.0,1.0,59,22,1
6982,4,2,0.0,1.0,59,23,1
6983,2,3,0.0,0.0,59,24,1
6984,4,3,0.0,0.0,59,25,1
6985,4,2,0.0,0.0,59,26,1
6986,1,4,0.0,1.0,59,27,0
6987,3,1,0.0,1.0,59,28,1
6988,1,3,1.0,1.0,59,29,0
6989,1,2,1.0,0.0,59,30,0
6990,4,1,1.0,1.0,59,31,1
6991,4,3,0.0,1.0,59,32,1
6992,4,3,0.0,1.0,59,33,1
6993,1,2,1.0,0.0,59,34,0
6994,1,3,1.0,0.0,59,35,1
6995,4,1,0.0,1.0,59,36,1
6996,1,4,1.0,1.0,59,37,0
6997,3,2,0.0,0.0,59,38,1
6998,2,4,0.0,0.0,59,39,0
6999,2,4,0.0,0.0,59,40,0
7000,1,4,1.0,0.0,59,41,0
7001,1,3,1.0,0.0,59,42,0
7002,3,4,1.0,0.0,59,43,0
7003,4,1,0.0,0.0,59,44,1
7004,1,4,0.0,1.0,59,45,0
7005,4,1,0.0,1.0,59,46,1
7006,3,4,0.0,0.0,59,47,0
7007,2,3,0.0,0.0,59,48,1
7008,1,2,1.0,1.0,59,49,0
7009,3,4,1.0,0.0,59,50,1
7010,2,1,0.0,1.0,59,51,1
7011,4,1,0.0,1.0,59,52,1
7012,2,1,0.0,0.0,59,53,1
7013,4,3,0.0,1.0,59,54,0
7014,4,2,0.0,1.0,59,55,1
7015,4,2,0.0,0.0,59,56,1
7016,4,3,0.0,1.0,59,57,0
7017,3,1,1.0,1.0,59,58,1
7018,2,3,0.0,1.0,59,59,1
7019,2,4,0.0,0.0,59,60,1
7020,3,1,0.0,1.0,59,61,1
7021,1,3,1.0,0.0,59,62,0
7022,1,4,0.0,0.0,59,63,0
7023,2,4,0.0,0.0,59,64,0
7024,3,1,1.0,1.0,59,65,1
7025,2,3,0.0,0.0,59,66,1
