,stimulus_left,stimulus_right,reward_left,reward_right,ppt,trial,responses
6283,1,4,1.0,0.0,53,44,0
6284,1,4,1.0,0.0,53,45,0
6285,3,2,0.0,0.0,53,46,1
6286,4,3,0.0,0.0,53,47,1
6287,2,4,0.0,0.0,53,48,0
6288,1,4,1.0,1.0,53,49,1
6289,1,2,1.0,0.0,53,50,0
6290,1,2,1.0,0.0,53,51,1
6291,2,4,0.0,0.0,53,52,1
6292,3,4,1.0,0.0,53,53,1
6293,4,2,0.0,0.0,53,54,0
6294,4,3,0.0,1.0,53,55,1
6295,3,1,0.0,1.0,53,56,1
6296,4,1,0.0,1.0,53,57,1
6297,1,4,0.0,0.0,53,58,0
6298,3,2,1.0,1.0,53,59,0
6299,4,2,0.0,1.0,53,60,1
6300,2,3,0.0,1.0,53,61,0
6301,3,1,0.0,1.0,53,62,0
6302,1,4,0.0,1.0,53,63,0
6303,2,4,0.0,0.0,53,64,0
6304,1,2,1.0,0.0,53,65,0
6305,4,3,0.0,1.0,53,66,0
6306,2,1,0.0,1.0,53,67,1
6307,1,4,1.0,0.0,53,68,1
6308,3,4,0.0,0.0,53,69,1
6309,2,1,0.0,1.0,53,70,0
6310,1,3,1.0,0.0,53,71,0
6311,3,4,1.0,0.0,53,72,1
6312,3,4,0.0,0.0,53,73,1
6313,1,3,0.0,1.0,53,74,0
6314,1,4,1.0,0.0,53,75,1
6315,3,4,0.0,0.0,53,76,1
6316,2,1,0.0,1.0,53,77,1
6317,4,3,0.0,1.0,53,78,1
6318,4,2,0.0,0.0,53,79,0
6319,1,4,1.0,1.0,53,80,1
6320,2,3,0.0,0.0,53,81,0
6321,3,1,0.0,1.0,53,82,1
6322,3,4,1.0,0.0,53,83,0
6323,4,3,0.0,1.0,53,84,1
6324,2,3,0.0,0.0,53,85,1
6325,1,3,1.0,0.0,53,86,0
6326,1,3,1.0,1.0,53,87,1
6327,2,1,0.0,1.0,53,88,0
6328,1,3,1.0,0.0,53,89,0
6329,2,3,0.0,1.0,53,90,1
6330,4,3,0.0,0.0,53,91,1
6331,2,3,0.0,0.0,53,92,1
6332,2,4,0.0,0.0,53,93,1
6333,2,4,0.0,0.0,53,94,1
6334,3,4,0.0,0.0,53,95,1
6335,4,1,0.0,1.0,53,96,0
6336,1,2,1.0,1.0,53,97,0
6337,2,4,0.0,0.0,53,98,1
6338,4,2,0.0,0.0,53,99,0
6339,2,1,0.0,1.0,53,100,1
6340,4,3,0.0,0.0,53,101,0
6341,1,2,1.0,0.0,53,102,1
6342,4,3,0.0,0.0,53,103,1
6343,1,4,0.0,1.0,53,104,1
6344,4,1,1.0,1.0,53,105,1
6345,4,2,0.0,1.0,53,106,0
6346,2,1,0.0,0.0,53,107,0
6347,2,3,0.0,1.0,53,108,1
6348,3,1,1.0,1.0,53,109,0
6349,3,2,1.0,0.0,53,110,1
6350,1,3,1.0,1.0,53,111,1
6351,2,4,0.0,0.0,53,112,1
6352,2,1,0.0,0.0,53,113,1
6353,4,3,0.0,1.0,53,114,0
6354,3,2,1.0,0.0,53,115,1
6355,2,1,0.0,1.0,53,116,0
6356,4,2,0.0,1.0,53,117,1
6357,1,2,1.0,1.0,53,118,1
6358,3,4,0.0,0.0,53,119,1
6359,2,3,0.0,1.0,53,120,0
6360,3,4,0.0,0.0,54,1,0
6361,4,2,0.0,1.0,54,2,1
6362,2,3,0.0,1.0,54,3,1
6363,2,3,0.0,0.0,54,4,0
6364,1,4,1.0,0.0,54,5,0
6365,3,4,1.0,0.0,54,6,1
6366,1,3,1.0,1.0,54,7,0
6367,2,3,0.0,0.0,54,8,0
6368,1,4,1.0,0.0,54,9,1
6369,4,3,0.0,1.0,54,10,1
6370,4,2,0.0,0.0,54,11,0
6371,1,2,1.0,0.0,54,12,1
6372,4,3,0.0,0.0,54,13,1
6373,3,2,0.0,0.0,54,14,0
6374,4,1,0.0,1.0,54,15,1
6375,2,1,0.0,1.0,54,16,0
6376,3,1,1.0,1.0,54,17,0
6377,1,2,1.0,0.0,54,18,0
6378,2,4,0.0,0.0,54,19,1
6379,1,3,1.0,0.0,54,20,1
6380,1,4,0.0,1.0,54,21,1
6381,1,2,1.0,1.0,54,22,0
6382,4,1,0.0,1.0,54,23,0
6383,2,4,0.0,0.0,54,24,1
6384,4,1,0.0,0.0,54,25,1
6385,3,1,0.0,1.0,54,26,0
6386,4,1,1.0,1.0,54,27,1
6387,1,3,1.0,0.0,54,28,0
6388,2,1,0.0,1.0,54,29,0
6389,1,2,1.0,0.0,54,30,0
6390,2,3,0.0,1.0,54,31,1
6391,4,3,0.0,1.0,54,32,1
6392,2,3,0.0,1.0,54,33,1
6393,2,4,0.0,0.0,54,34,1
6394,2,1,0.0,1.0,54,35,1
6395,4,1,0.0,1.0,54,36,0
6396,1,2,1.0,1.0,54,37,1
6397,1,3,1.0,0.0,54,38,1
6398,1,3,1.0,0.0,54,39,1
6399,3,2,1.0,1.0,54,40,0
6400,4,2,0.0,1.0,54,41,1
6401,3,1,0.0,0.0,54,42,1
6402,2,1,0.0,1.0,54,43,1
6403,3,1,0.0,1.0,54,44,1
6404,3,1,0.0,1.0,54,45,0
6405,1,3,1.0,1.0,54,46,0
6406,1,3,1.0,0.0,54,47,0
6407,3,1,1.0,1.0,54,48,1
6408,3,1,0.0,0.0,54,49,1
6409,3,1,1.0,1.0,54,50,0
6410,1,3,0.0,1.0,54,51,0
6411,2,1,0.0,1.0,54,52,1
6412,2,4,0.0,0.0,54,53,1
6413,4,2,0.0,1.0,54,54,0
6414,4,3,0.0,0.0,54,55,0
6415,3,2,1.0,0.0,54,56,1
6416,3,2,0.0,0.0,54,57,1
6417,4,1,0.0,1.0,54,58,0
6418,2,3,0.0,1.0,54,59,1
6419,4,2,0.0,1.0,54,60,1
6420,2,4,0.0,0.0,54,61,1
6421,4,3,0.0,1.0,54,62,1
6422,2,3,0.0,0.0,54,63,0
6423,1,2,1.0,0.0,54,64,0
6424,3,1,1.0,1.0,54,65,1
6425,2,4,0.0,0.0,54,66,0
6426,1,2,1.0,0.0,54,67,1
6427,4,2,0.0,0.0,54,68,0
6428,3,4,1.0,0.0,54,69,0
6429,1,4,1.0,0.0,54,70,0
6430,1,2,1.0,1.0,54,71,1
6431,2,3,0.0,1.0,54,72,1
6432,1,3,1.0,0.0,54,73,0
6433,3,2,1.0,1.0,54,74,1
6434,1,2,1.0,0.0,54,75,0
6435,2,1,0.0,1.0,54,76,1
6436,2,4,0.0,0.0,54,77,0
6437,1,2,1.0,1.0,54,78,1
6438,4,2,0.0,0.0,54,79,1
6439,3,2,1.0,1.0,54,80,0
6440,1,4,0.0,0.0,54,81,0
6441,3,4,0.0,0.0,54,82,1
6442,3,4,1.0,0.0,54,83,0
6443,3,2,0.0,0.0,54,84,1
6444,1,4,0.0,0.0,54,85,1
6445,2,1,0.0,1.0,54,86,0
6446,4,1,0.0,1.0,54,87,1
6447,4,3,0.0,0.0,54,88,1
6448,2,4,0.0,0.0,54,89,1
6449,3,4,0.0,0.0,54,90,1
6450,4,2,0.0,0.0,54,91,0
6451,2,1,0.0,0.0,54,92,0
6452,2,3,0.0,1.0,54,93,1
6453,3,4,0.0,0.0,54,94,0
6454,3,4,1.0,0.0,54,95,1
6455,2,1,0.0,1.0,54,96,1
6456,4,2,0.0,0.0,54,97,0
6457,4,3,0.0,0.0,54,98,1
6458,4,3,0.0,1.0,54,99,0
6459,3,2,1.0,0.0,54,100,1
6460,1,4,0.0,1.0,54,101,0
6461,2,3,0.0,0.0,54,102,0
6462,4,1,0.0,1.0,54,103,1
6463,2,4,0.0,0.0,54,104,1
6464,3,2,0.0,0.0,54,105,1
6465,2,4,0.0,0.0,54,106,1
6466,1,4,1.0,0.0,54,107,0
6467,4,1,1.0,1.0,54,108,0
6468,4,3,0.0,1.0,54,109,0
6469,1,4,1.0,1.0,54,110,1
6470,4,2,0.0,0.0,54,111,1
6471,1,4,1.0,1.0,54,112,0
6472,1,3,0.0,1.0,54,113,0
6473,4,1,0.0,0.0,54,114,1
6474,3,4,0.0,0.0,54,115,0
6475,4,3,0.0,1.0,54,116,1
6476,3,4,0.0,0.0,54,117,0
6477,3,2,1.0,1.0,54,118,0
6478,3,1,0.0,1.0,54,119,1
6479,2,1,0.0,0.0,54,120,1
6480,3,2,1.0,0.0,55,1,1
6481,4,2,0.0,1.0,55,2,1
6482,1,2,1.0,1.0,55,3,0
6483,4,2,0.0,1.0,55,4,0
6484,3,4,1.0,0.0,55,5,0
6485,1,3,1.0,0.0,55,6,1
6486,2,4,0.0,0.0,55,7,1
6487,4,1,1.0,1.0,55,8,1
6488,1,4,0.0,0.0,55,9,1
6489,2,4,0.0,0.0,55,10,1
6490,4,1,0.0,1.0,55,11,0
6491,2,1,0.0,0.0,55,12,1
6492,1,2,1.0,0.0,55,13,0
6493,2,1,0.0,0.0,55,14,1
6494,4,1,0.0,1.0,55,15,1
6495,2,1,0.0,1.0,55,16,0
6496,2,4,0.0,0.0,55,17,1
6497,3,1,1.0,1.0,55,18,0
6498,4,2,0.0,0.0,55,19,1
6499,3,4,1.0,0.0,55,20,1
6500,1,2,1.0,0.0,55,21,0
6501,1,2,1.0,0.0,55,22,1
6502,1,4,0.0,1.0,55,23,1
6503,4,1,0.0,1.0,55,24,1
6504,3,4,0.0,0.0,55,25,1
6505,3,2,1.0,1.0,55,26,0
6506,3,4,0.0,0.0,55,27,0
6507,4,2,0.0,1.0,55,28,1
6508,2,4,0.0,0.0,55,29,0
6509,4,2,0.0,0.0,55,30,0
6510,1,2,1.0,0.0,55,31,0
6511,4,3,0.0,0.0,55,32,1
6512,1,4,1.0,1.0,55,33,0
6513,1,3,0.0,1.0,55,34,0
6514,4,3,0.0,1.0,55,35,0
6515,1,3,1.0,0.0,55,36,1
6516,1,4,1.0,0.0,55,37,1
6517,4,1,0.0,0.0,55,38,1
6518,3,1,0.0,1.0,55,39,1
6519,2,3,0.0,1.0,55,40,0
6520,3,4,0.0,0.0,55,41,1
6521,3,4,0.0,0.0,55,42,1
6522,4,3,0.0,1.0,55,43,1
6523,1,4,1.0,1.0,55,44,0
6524,2,1,0.0,1.0,55,45,0
6525,2,3,0.0,0.0,55,46,1
6526,2,3,0.0,0.0,55,47,0
6527,3,4,0.0,0.0,55,48,1
6528,1,3,1.0,0.0,55,49,0
6529,1,3,1.0,1.0,55,50,1
6530,3,2,1.0,1.0,55,51,1
6531,2,3,0.0,1.0,55,52,0
6532,2,1,0.0,1.0,55,53,0
6533,4,1,0.0,1.0,55,54,0
6534,3,1,0.0,1.0,55,55,1
6535,4,3,0.0,0.0,55,56,1
6536,3,1,1.0,1.0,55,57,0
6537,4,2,0.0,0.0,55,58,1
6538,2,4,0.0,0.0,55,59,0
6539,3,4,1.0,0.0,55,60,0
6540,2,3,0.0,0.0,55,61,1
6541,3,1,1.0,1.0,55,62,0
6542,1,3,1.0,1.0,55,63,0
6543,4,1,0.0,1.0,55,64,0
6544,3,1,0.0,1.0,55,65,0
6545,3,2,1.0,1.0,55,66,1
6546,3,2,0.0,0.0,55,67,0
6547,2,4,0.0,0.0,55,68,0
6548,1,4,1.0,0.0,55,69,0
6549,2,1,0.0,1.0,55,70,1
6550,1,2,1.0,1.0,55,71,1
6551,1,4,1.0,0.0,55,72,1
6552,1,4,0.0,1.0,55,73,1
6553,3,2,0.0,0.0,55,74,0
6554,2,3,0.0,0.0,55,75,1
6555,2,3,0.0,1.0,55,76,1
6556,2,3,0.0,1.0,55,77,1
6557,4,3,0.0,1.0,55,78,0
6558,2,3,0.0,1.0,55,79,1
6559,4,3,0.0,1.0,55,80,0
6560,1,2,1.0,0.0,55,81,0
6561,1,2,1.0,0.0,55,82,1
6562,1,4,1.0,0.0,55,83,0
6563,4,3,0.0,1.0,55,84,0
6564,4,1,0.0,1.0,55,85,1
6565,1,3,1.0,0.0,55,86,0
6566,3,2,0.0,0.0,55,87,0
6567,2,4,0.0,0.0,55,88,1
6568,2,1,0.0,1.0,55,89,0
6569,3,4,0.0,0.0,55,90,0
6570,4,1,0.0,0.0,55,91,1
6571,3,2,1.0,1.0,55,92,1
6572,2,3,0.0,1.0,55,93,0
6573,2,4,0.0,0.0,55,94,0
6574,3,1,0.0,0.0,55,95,0
6575,1,4,0.0,0.0,55,96,0
6576,2,1,0.0,1.0,55,97,0
6577,4,3,0.0,0.0,55,98,0
6578,4,3,0.0,1.0,55,99,1
6579,3,1,1.0,1.0,55,100,0
6580,4,1,1.0,1.0,55,101,0
6581,1,3,0.0,1.0,55,102,0
6582,4,3,0.0,0.0,55,103,1
6583,3,4,1.0,0.0,55,104,1
6584,2,4,0.0,0.0,55,105,0
6585,4,2,0.0,1.0,55,106,0
6586,3,1,0.0,1.0,55,107,0
6587,3,2,0.0,0.0,55,108,1
6588,2,4,0.0,0.0,55,109,1
6589,3,1,0.0,0.0,55,110,0
6590,1,2,1.0,1.0,55,111,0
6591,2,1,0.0,1.0,55,112,1
6592,4,2,0.0,0.0,55,113,1
6593,1,2,1.0,1.0,55,114,1
6594,1,3,1.0,0.0,55,115,1
6595,4,2,0.0,0.0,55,116,1
6596,3,2,1.0,0.0,55,117,0
6597,4,2,0.0,0.0,55,118,0
6598,1,3,1.0,0.0,55,119,0
6599,2,1,0.0,1.0,55,120,1
6600,4,3,0.0,1.0,56,1,1
6601,1,4,1.0,0.0,56,2,1
6602,2,4,0.0,0.0,56,3,0
6603,2,1,0.0,1.0,56,4,1
6604,3,2,1.0,1.0,56,5,0
6605,2,1,0.0,1.0,56,6,0
6606,3,4,1.0,0.0,56,7,0
6607,2,3,0.0,0.0,56,8,1
6608,3,1,0.0,1.0,56,9,1
6609,2,3,0.0,1.0,56,10,1
6610,4,2,0.0,1.0,56,11,0
6611,2,4,0.0,0.0,56,12,1
6612,1,2,1.0,1.0,56,13,1
6613,4,2,0.0,0.0,56,14,0
6614,1,4,0.0,1.0,56,15,1
6615,3,4,0.0,0.0,56,16,0
6616,3,4,0.0,0.0,56,17,1
6617,4,1,0.0,0.0,56,18,1
6618,3,4,0.0,0.0,56,19,1
6619,3,4,0.0,0.0,56,20,1
6620,4,3,0.0,0.0,56,21,0
6621,1,4,1.0,0.0,56,22,0
6622,1,3,1.0,1.0,56,23,1
6623,2,1,0.0,1.0,56,24,1
6624,3,1,1.0,1.0,56,25,1
6625,1,3,1.0,0.0,56,26,0
6626,2,1,0.0,1.0,56,27,0
6627,2,1,0.0,1.0,56,28,1
6628,1,3,1.0,0.0,56,29,0
6629,2,4,0.0,0.0,56,30,1
6630,1,2,1.0,1.0,56,31,0
6631,2,4,0.0,0.0,56,32,0
6632,1,2,1.0,0.0,56,33,0
6633,2,3,0.0,0.0,56,34,0
6634,3,4,1.0,0.0,56,35,0
6635,1,2,1.0,0.0,56,36,1
6636,4,3,0.0,1.0,56,37,0
6637,3,1,1.0,1.0,56,38,1
6638,4,1,0.0,1.0,56,39,0
6639,4,2,0.0,0.0,56,40,1
6640,4,3,0.0,1.0,56,41,0
6641,4,1,1.0,1.0,56,42,0
6642,2,4,0.0,0.0,56,43,0
6643,1,2,1.0,1.0,56,44,0
6644,4,3,0.0,0.0,56,45,0
6645,4,3,0.0,1.0,56,46,1
6646,3,1,0.0,0.0,56,47,0
6647,1,4,1.0,0.0,56,48,0
6648,1,4,1.0,0.0,56,49,1
6649,4,1,0.0,1.0,56,50,1
6650,2,3,0.0,0.0,56,51,0
6651,4,2,0.0,0.0,56,52,0
6652,4,3,0.0,1.0,56,53,0
6653,3,1,0.0,1.0,56,54,1
6654,1,4,0.0,1.0,56,55,1
6655,3,4,0.0,0.0,56,56,0
6656,2,4,0.0,0.0,56,57,1
6657,4,1,0.0,1.0,56,58,1
6658,2,1,0.0,0.0,56,59,1
6659,4,2,0.0,1.0,56,60,0
6660,2,1,0.0,1.0,56,61,1
6661,4,3,0.0,0.0,56,62,1
6662,2,1,0.0,0.0,56,63,1
6663,1,3,0.0,1.0,56,64,0
6664,2,3,0.0,0.0,56,65,0
6665,3,4,0.0,0.0,56,66,0
6666,3,1,1.0,1.0,56,67,1
6667,3,1,0.0,1.0,56,68,0
6668,4,1,0.0,0.0,56,69,1
6669,3,2,1.0,1.0,56,70,0
6670,3,4,1.0,0.0,56,71,1
6671,1,3,0.0,1.0,56,72,0
6672,3,1,1.0,1.0,56,73,0
6673,4,1,0.0,1.0,56,74,1
6674,4,3,0.0,0.0,56,75,1
6675,3,2,0.0,0.0,56,76,0
6676,2,3,0.0,1.0,56,77,1
6677,1,2,1.0,1.0,56,78,0
6678,3,2,0.0,0.0,56,79,1
6679,2,3,0.0,1.0,56,80,1
6680,1,3,1.0,0.0,56,81,0
6681,3,1,0.0,0.0,56,82,1
6682,2,1,0.0,1.0,56,83,1
6683,4,1,0.0,1.0,56,84,1
6684,1,4,0.0,0.0,56,85,1
6685,2,3,0.0,1.0,56,86,0
6686,1,3,1.0,0.0,56,87,1
6687,4,1,0.0,1.0,56,88,0
6688,3,2,0.0,0.0,56,89,1
6689,4,2,0.0,0.0,56,90,1
6690,1,3,1.0,0.0,56,91,1
6691,3,1,0.0,1.0,56,92,1
6692,4,2,0.0,0.0,56,93,0
6693,3,2,1.0,0.0,56,94,0
6694,2,4,0.0,0.0,56,95,1
6695,3,2,0.0,0.0,56,96,0
6696,1,3,1.0,0.0,56,97,0
6697,3,2,1.0,1.0,56,98,1
6698,2,4,0.0,0.0,56,99,1
6699,1,2,1.0,0.0,56,100,1
6700,4,1,1.0,1.0,56,101,1
6701,3,2,1.0,0.0,56,102,0
6702,4,2,0.0,1.0,56,103,0
6703,2,3,0.0,1.0,56,104,1
6704,1,2,1.0,0.0,56,105,1
6705,2,4,0.0,0.0,56,106,0
6706,1,4,0.0,0.0,56,107,0
6707,1,4,1.0,1.0,56,108,1
6708,1,2,1.0,0.0,56,109,0
6709,4,3,0.0,1.0,56,110,0
6710,2,4,0.0,0.0,56,111,0
6711,4,2,0.0,1.0,56,112,0
6712,2,3,0.0,1.0,56,113,0
6713,3,2,1.0,1.0,56,114,0
6714,1,3,1.0,1.0,56,115,1
6715,3,4,1.0,0.0,56,116,1
6716,1,2,1.0,0.0,56,117,1
6717,2,1,0.0,1.0,56,118,0
6718,1,4,1.0,1.0,56,119,0
6719,4,2,0.0,0.0,56,120,1
6720,2,3,0.0,1.0,57,1,1
6721,2,3,0.0,1.0,57,2,1
6722,4,1,0.0,1.0,57,3,1
6723,2,3,0.0,0.0,57,4,1
6724,1,3,0.0,1.0,57,5,1
6725,4,3,0.0,1.0,57,6,0
6726,3,2,1.0,1.0,57,7,0
6727,4,1,0.0,0.0,57,8,0
6728,1,3,1.0,1.0,57,9,0
6729,4,1,0.0,1.0,57,10,0
6730,1,2,1.0,1.0,57,11,0
6731,3,2,1.0,1.0,57,12,1
6732,4,1,0.0,1.0,57,13,0
6733,3,2,0.0,0.0,57,14,0
6734,2,4,0.0,0.0,57,15,0
6735,3,2,1.0,0.0,57,16,0
6736,1,2,1.0,1.0,57,17,1
6737,3,1,1.0,1.0,57,18,1
6738,2,4,0.0,0.0,57,19,1
6739,3,2,0.0,0.0,57,20,1
6740,4,3,0.0,1.0,57,21,0
6741,4,3,0.0,1.0,57,22,1
6742,4,3,0.0,0.0,57,23,0
6743,2,1,0.0,1.0,57,24,0
6744,4,1,0.0,0.0,57,25,1
6745,2,1,0.0,1.0,57,26,1
6746,4,2,0.0,0.0,57,27,0
6747,3,1,1.0,1.0,57,28,1
6748,3,1,0.0,1.0,57,29,0
6749,2,3,0.0,0.0,57,30,1
6750,2,3,0.0,0.0,57,31,0
6751,1,2,1.0,0.0,57,32,0
6752,1,2,1.0,0.0,57,33,0
6753,3,4,1.0,0.0,57,34,1
6754,2,3,0.0,1.0,57,35,0
6755,4,2,0.0,0.0,57,36,1
6756,4,2,0.0,1.0,57,37,0
6757,2,4,0.0,0.0,57,38,1
6758,4,3,0.0,1.0,57,39,1
6759,1,3,1.0,0.0,57,40,1
6760,4,3,0.0,1.0,57,41,1
6761,3,1,0.0,0.0,57,42,0
6762,2,3,0.0,1.0,57,43,1
6763,2,1,0.0,1.0,57,44,0
6764,1,2,1.0,0.0,57,45,1
6765,4,2,0.0,0.0,57,46,1
6766,3,4,1.0,0.0,57,47,0
6767,1,3,0.0,1.0,57,48,0
6768,2,4,0.0,0.0,57,49,1
6769,1,2,1.0,1.0,57,50,0
6770,1,2,1.0,1.0,57,51,0
6771,3,1,0.0,0.0,57,52,0
6772,3,2,1.0,0.0,57,53,0
6773,1,4,1.0,1.0,57,54,0
6774,1,4,0.0,1.0,57,55,0
6775,1,4,1.0,0.0,57,56,1
6776,4,2,0.0,1.0,57,57,0
6777,3,1,0.0,1.0,57,58,1
6778,1,4,0.0,0.0,57,59,0
6779,2,4,0.0,0.0,57,60,0
6780,2,3,0.0,0.0,57,61,1
6781,2,4,0.0,0.0,57,62,0
6782,3,4,0.0,0.0,57,63,0
6783,3,2,1.0,1.0,57,64,0
6784,3,4,0.0,0.0,57,65,1
6785,1,4,1.0,0.0,57,66,0
6786,2,1,0.0,1.0,57,67,1
6787,3,2,0.0,0.0,57,68,1
6788,1,2,1.0,0.0,57,69,1
6789,3,4,1.0,0.0,57,70,0
6790,4,2,0.0,0.0,57,71,0
6791,3,1,1.0,1.0,57,72,1
6792,1,2,1.0,0.0,57,73,0
6793,1,2,1.0,0.0,57,74,1
6794,3,2,1.0,1.0,57,75,0
6795,4,1,0.0,1.0,57,76,1
6796,2,4,0.0,0.0,57,77,1
6797,3,1,0.0,1.0,57,78,0
6798,4,2,0.0,0.0,57,79,0
6799,2,1,0.0,1.0,57,80,0
6800,4,3,0.0,1.0,57,81,0
6801,1,4,0.0,0.0,57,82,0
6802,1,4,1.0,0.0,57,83,0
6803,4,1,1.0,1.0,57,84,1
6804,1,3,1.0,0.0,57,85,0
6805,4,3,0.0,0.0,57,86,0
6806,3,4,0.0,0.0,57,87,0
6807,3,4,0.0,0.0,57,88,0
6808,4,2,0.0,1.0,57,89,0
6809,1,3,1.0,1.0,57,90,1
6810,4,3,0.0,0.0,57,91,1
6811,2,1,0.0,1.0,57,92,1
6812,4,1,0.0,1.0,57,93,0
6813,4,2,0.0,1.0,57,94,0
6814,4,2,0.0,0.0,57,95,0
6815,2,4,0.0,0.0,57,96,1
6816,3,4,1.0,0.0,57,97,0
6817,3,1,1.0,1.0,57,98,1
6818,2,3,0.0,1.0,57,99,0
6819,2,1,0.0,1.0,57,100,1
6820,1,4,1.0,1.0,57,101,1
6821,1,4,1.0,0.0,57,102,1
6822,1,3,1.0,0.0,57,103,0
6823,2,1,0.0,0.0,57,104,1
6824,1,4,0.0,1.0,57,105,1
6825,2,1,0.0,1.0,57,106,0
6826,3,4,0.0,0.0,57,107,0
6827,1,3,1.0,0.0,57,108,0
6828,4,1,1.0,1.0,57,109,0
6829,3,2,0.0,0.0,57,110,1
6830,2,4,0.0,0.0,57,111,0
6831,1,3,1.0,0.0,57,112,1
6832,2,4,0.0,0.0,57,113,1
6833,1,3,1.0,0.0,57,114,0
6834,3,4,0.0,0.0,57,115,1
6835,2,3,0.0,1.0,57,116,1
6836,3,1,0.0,1.0,57,117,0
6837,4,1,0.0,1.0,57,118,1
6838,4,3,0.0,0.0,57,119,0
6839,2,1,0.0,0.0,57,120,1
6840,1,3,0.0,1.0,58,1,1
6841,1,4,1.0,0.0,58,2,0
6842,3,2,0.0,0.0,58,3,1
6843,4,2,0.0,0.0,58,4,0
6844,2,4,0.0,0.0,58,5,1
6845,1,2,1.0,0.0,58,6,0
6846,2,1,0.0,1.0,58,7,1
6847,1,4,1.0,0.0,58,8,1
6848,3,2,1.0,0.0,58,9,1
6849,2,3,0.0,0.0,58,10,0
6850,3,4,0.0,0.0,58,11,1
6851,3,2,1.0,1.0,58,12,1
6852,4,3,0.0,1.0,58,13,1
6853,3,4,0.0,0.0,58,14,1
6854,1,4,0.0,0.0,58,15,1
6855,4,1,1.0,1.0,58,16,1
6856,2,1,0.0,1.0,58,17,1
6857,3,4,1.0,0.0,58,18,0
6858,4,2,0.0,0.0,58,19,1
6859,4,2,0.0,1.0,58,20,1
6860,4,3,0.0,1.0,58,21,0
6861,2,3,0.0,1.0,58,22,1
6862,4,1,0.0,1.0,58,23,1
6863,2,4,0.0,0.0,58,24,1
6864,3,2,1.0,0.0,58,25,1
6865,4,1,0.0,0.0,58,26,1
6866,4,1,0.0,1.0,58,27,1
6867,1,3,1.0,1.0,58,28,0
6868,3,4,0.0,0.0,58,29,1
6869,2,1,0.0,1.0,58,30,0
6870,2,4,0.0,0.0,58,31,1
6871,1,3,1.0,1.0,58,32,1
6872,3,1,1.0,1.0,58,33,0
6873,2,3,0.0,1.0,58,34,1
6874,1,4,0.0,0.0,58,35,0
6875,2,4,0.0,0.0,58,36,0
6876,1,2,1.0,0.0,58,37,1
6877,1,2,1.0,0.0,58,38,1
6878,3,1,1.0,1.0,58,39,0
6879,2,1,0.0,0.0,58,40,0
6880,4,1,0.0,1.0,58,41,1
6881,2,4,0.0,0.0,58,42,0
6882,1,2,1.0,1.0,58,43,1
6883,2,4,0.0,0.0,58,44,1
6884,1,4,1.0,1.0,58,45,1
6885,3,4,1.0,0.0,58,46,1
6886,3,4,0.0,0.0,58,47,0
6887,3,2,1.0,1.0,58,48,1
6888,3,1,0.0,1.0,58,49,0
6889,2,1,0.0,1.0,58,50,1
6890,2,3,0.0,0.0,58,51,0
6891,1,3,1.0,0.0,58,52,0
6892,1,3,1.0,0.0,58,53,1
6893,3,1,0.0,0.0,58,54,0
6894,4,2,0.0,1.0,58,55,1
6895,4,3,0.0,1.0,58,56,0
6896,1,3,1.0,0.0,58,57,0
6897,2,3,0.0,1.0,58,58,1
6898,2,4,0.0,0.0,58,59,1
6899,1,3,1.0,0.0,58,60,1
6900,4,1,0.0,1.0,58,61,1
6901,4,2,0.0,0.0,58,62,1
6902,4,2,0.0,0.0,58,63,1
6903,3,4,1.0,0.0,58,64,0
6904,1,4,0.0,1.0,58,65,1
6905,1,2,1.0,1.0,58,66,1
6906,3,1,0.0,1.0,58,67,0
6907,3,1,0.0,1.0,58,68,1
6908,4,2,0.0,1.0,58,69,1
6909,2,4,0.0,0.0,58,70,0
6910,4,3,0.0,1.0,58,71,0
6911,4,2,0.0,0.0,58,72,1
6912,3,2,0.0,0.0,58,73,1
6913,1,2,1.0,0.0,58,74,0
6914,2,3,0.0,1.0,58,75,0
6915,1,3,1.0,0.0,58,76,0
6916,3,2,0.0,0.0,58,77,0
6917,3,1,0.0,1.0,58,78,1
6918,1,2,1.0,0.0,58,79,0
6919,3,2,1.0,1.0,58,80,1
6920,4,3,0.0,0.0,58,81,0
6921,3,2,0.0,0.0,58,82,0
6922,2,3,0.0,0.0,58,83,1
6923,2,3,0.0,0.0,58,84,0
6924,2,1,0.0,1.0,58,85,0
6925,1,2,1.0,0.0,58,86,0
6926,2,1,0.0,0.0,58,87,1
6927,4,3,0.0,0.0,58,88,1
6928,4,3,0.0,0.0,58,89,1
6929,1,2,1.0,1.0,58,90,0
6930,1,3,1.0,0.0,58,91,0
6931,3,1,1.0,1.0,58,92,0
6932,3,4,1.0,0.0,58,93,0
6933,2,1,0.0,1.0,58,94,1
6934,2,3,0.0,1.0,58,95,1
6935,2,3,0.0,1.0,58,96,1
6936,2,1,0.0,1.0,58,97,1
6937,3,2,1.0,1.0,58,98,1
6938,3,4,0.0,0.0,58,99,1
6939,1,4,0.0,1.0,58,100,1
6940,4,2,0.0,0.0,58,101,0
6941,4,1,1.0,1.0,58,102,1
6942,1,4,1.0,1.0,58,103,1
6943,4,1,0.0,1.0,58,104,0
6944,4,1,0.0,1.0,58,105,1
6945,4,1,0.0,0.0,58,106,1
6946,2,4,0.0,0.0,58,107,1
6947,1,2,1.0,1.0,58,108,0
